Orthogroup	adv	ath	aza	azd	azi	bced	bvi	cyq	cza	dor	eba	lcm	magx	parb	rrz	shd	sscu	tmz	Total
OG0019024	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019025	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019026	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019027	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019028	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019029	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019030	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019031	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019032	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019033	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019034	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019035	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019036	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019037	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019038	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019039	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019040	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019041	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019042	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019043	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019044	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019045	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019046	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019047	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019048	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019049	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019050	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019051	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019052	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019053	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019054	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019055	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019056	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019057	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019058	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019059	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019060	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019061	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019062	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019063	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019064	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019065	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019066	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019067	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019068	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019069	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019070	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019071	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019072	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019073	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019074	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019075	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019076	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019077	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019078	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019079	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019080	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019081	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019082	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019083	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019084	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019085	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019086	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019087	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019088	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019089	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019090	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019091	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019092	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019093	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019094	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019095	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019096	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019097	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019098	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019099	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019100	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019101	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019102	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019103	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019104	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019105	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019106	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019107	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019108	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019109	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019110	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019111	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019112	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019113	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019114	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019115	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019116	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019117	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019118	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019119	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019120	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019121	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019122	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019123	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019124	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019125	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019126	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019127	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019128	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019129	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019130	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019131	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019132	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019133	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019134	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019135	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019136	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019137	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019138	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019139	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019140	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019141	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019142	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019143	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019144	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019145	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019146	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019147	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019148	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019149	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019150	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019151	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019152	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019153	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019154	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019155	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019156	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019157	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019158	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019159	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019160	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019161	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019162	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019163	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019164	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019165	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019166	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019167	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019168	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019169	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019170	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019171	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019172	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019173	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019174	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019175	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019176	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019177	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019178	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019179	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019180	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019181	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019182	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019183	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019184	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019185	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019186	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019187	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019188	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019189	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019190	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019191	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019192	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019193	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019194	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019195	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019196	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019197	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019198	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019199	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019200	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019201	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019202	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019203	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019204	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019205	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019206	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019207	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019208	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019209	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019210	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019211	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019212	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019213	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019214	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019215	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019216	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019217	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019218	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019219	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019220	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019221	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019222	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019223	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019224	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019225	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019226	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019227	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019228	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019229	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019230	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019231	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019232	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019233	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019234	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019235	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019236	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019237	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019238	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019239	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019240	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019241	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019242	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019243	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019244	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019245	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019246	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019247	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019248	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019249	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019250	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019251	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019252	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019253	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019254	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019255	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019256	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019257	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019258	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019259	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019260	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019261	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019262	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019263	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019264	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019265	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019266	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019267	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019268	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019269	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019270	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019271	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019272	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019273	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019274	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019275	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019276	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019277	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019278	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019279	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019280	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019281	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019282	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019283	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019284	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019285	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019286	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019287	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019288	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019289	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019290	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019291	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019292	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019293	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019294	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019295	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019296	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019297	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019298	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019299	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019300	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019301	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019302	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019303	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019304	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019305	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2
OG0019307	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019308	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019309	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019310	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019311	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019312	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019313	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019314	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019315	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019316	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019317	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019318	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019319	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019320	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019321	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019322	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019323	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019324	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019325	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019326	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019327	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019328	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019329	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019330	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019331	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019332	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019333	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019334	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019335	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019336	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019337	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019338	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
OG0019339	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
